Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,FL,Florida,Deerfield Beach,City,BRFSS,Unhealthy Behaviors,1216725,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28,,,27.8,28.3,"75,018","(26.3049966413, -80.1277706584)",UNHBEH,OBESITY,1216725,,Obesity
2016,FL,Florida,Hollywood,City,BRFSS,Unhealthy Behaviors,1232000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28,,,27.8,28.2,"140,768","(26.0287025703, -80.1683976059)",UNHBEH,OBESITY,1232000,,Obesity
2016,MI,Michigan,Livonia,City,BRFSS,Unhealthy Behaviors,2649000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28,,,27.8,28.3,"96,942","(42.3971592737, -83.3733073683)",UNHBEH,OBESITY,2649000,,Obesity
2016,SD,South Dakota,Rapid City,City,BRFSS,Unhealthy Behaviors,4652980,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28,,,27.7,28.4,"67,956","(44.0705009564, -103.218361421)",UNHBEH,OBESITY,4652980,,Obesity
2016,CA,California,Apple Valley,City,BRFSS,Unhealthy Behaviors,602364,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.1,,,27.8,28.4,"69,135","(34.5315984948, -117.211012664)",UNHBEH,OBESITY,602364,,Obesity
2016,CA,California,Riverside,City,BRFSS,Unhealthy Behaviors,662000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.1,,,27.9,28.2,"303,871","(33.9381251685, -117.394845824)",UNHBEH,OBESITY,662000,,Obesity
2016,CA,California,Sacramento,City,BRFSS,Unhealthy Behaviors,664000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.1,,,28,28.2,"466,488","(38.5666321567, -121.468299801)",UNHBEH,OBESITY,664000,,Obesity
2016,FL,Florida,Sunrise,City,BRFSS,Unhealthy Behaviors,1269700,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.1,,,27.8,28.3,"84,439","(26.1546878303, -80.299841102)",UNHBEH,OBESITY,1269700,,Obesity
2016,MO,Missouri,Columbia,City,BRFSS,Unhealthy Behaviors,2915670,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.1,,,27.6,28.7,"108,500","(38.9481109651, -92.3260129764)",UNHBEH,OBESITY,2915670,,Obesity
2016,OR,Oregon,Medford,City,BRFSS,Unhealthy Behaviors,4147000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.1,,,27.7,28.5,"74,907","(42.3371987584, -122.853625909)",UNHBEH,OBESITY,4147000,,Obesity
2016,CA,California,Fontana,City,BRFSS,Unhealthy Behaviors,624680,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.2,,,28,28.4,"196,069","(34.0974227833, -117.459241285)",UNHBEH,OBESITY,624680,,Obesity
2016,NH,New Hampshire,Nashua,City,BRFSS,Unhealthy Behaviors,3350260,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.2,,,27.9,28.6,"86,494","(42.7491554459, -71.4909587631)",UNHBEH,OBESITY,3350260,,Obesity
2016,CA,California,Oxnard,City,BRFSS,Unhealthy Behaviors,654652,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.3,,,28,28.5,"197,899","(34.1959237731, -119.18187657)",UNHBEH,OBESITY,654652,,Obesity
2016,FL,Florida,Largo,City,BRFSS,Unhealthy Behaviors,1239425,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.3,,,28.1,28.6,"77,648","(27.9090907734, -82.7714203383)",UNHBEH,OBESITY,1239425,,Obesity
2016,MA,Massachusetts,Lynn,City,BRFSS,Unhealthy Behaviors,2537490,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.3,,,28.1,28.5,"90,329","(42.4783322881, -70.9662372538)",UNHBEH,OBESITY,2537490,,Obesity
2016,CA,California,Merced,City,BRFSS,Unhealthy Behaviors,646898,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.4,,,28.1,28.8,"78,958","(37.3055863217, -120.477710571)",UNHBEH,OBESITY,646898,,Obesity
2016,FL,Florida,Fort Lauderdale,City,BRFSS,Unhealthy Behaviors,1224000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.4,,,28.2,28.6,"165,521","(26.1418205174, -80.1471225502)",UNHBEH,OBESITY,1224000,,Obesity
2016,FL,Florida,Tallahassee,City,BRFSS,Unhealthy Behaviors,1270600,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.4,,,28.1,28.6,"181,376","(30.4548951211, -84.2526459938)",UNHBEH,OBESITY,1270600,,Obesity
2016,TX,Texas,Pearland,City,BRFSS,Unhealthy Behaviors,4856348,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.4,,,27.9,28.8,"91,252","(29.5584850577, -95.3208389111)",UNHBEH,OBESITY,4856348,,Obesity
2016,CA,California,Ontario,City,BRFSS,Unhealthy Behaviors,653896,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.5,,,28.3,28.7,"163,924","(34.0392649464, -117.606427103)",UNHBEH,OBESITY,653896,,Obesity
2016,FL,Florida,Tampa,City,BRFSS,Unhealthy Behaviors,1271000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.5,,,28.4,28.7,"335,709","(27.996198041, -82.4450349799)",UNHBEH,OBESITY,1271000,,Obesity
2016,MA,Massachusetts,Worcester,City,BRFSS,Unhealthy Behaviors,2582000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.5,,,28.3,28.6,"181,045","(42.2705425446, -71.8079404584)",UNHBEH,OBESITY,2582000,,Obesity
2016,OR,Oregon,Beaverton,City,BRFSS,Unhealthy Behaviors,4105350,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.5,,,28.1,28.8,"89,803","(45.4795765674, -122.814973469)",UNHBEH,OBESITY,4105350,,Obesity
2016,FL,Florida,Clearwater,City,BRFSS,Unhealthy Behaviors,1212875,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.6,,,28.4,28.8,"107,685","(27.9805997919, -82.7544099135)",UNHBEH,OBESITY,1212875,,Obesity
2016,NE,Nebraska,Lincoln,City,BRFSS,Unhealthy Behaviors,3128000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.7,,,28.5,28.9,"258,379","(40.8096195695, -96.6806742049)",UNHBEH,OBESITY,3128000,,Obesity
2016,RI,Rhode Island,Warwick,City,BRFSS,Unhealthy Behaviors,4474300,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.7,,,28.4,29,"82,672","(41.7064727301, -71.4345615049)",UNHBEH,OBESITY,4474300,,Obesity
2016,NM,New Mexico,Las Cruces,City,BRFSS,Unhealthy Behaviors,3539380,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.8,,,28.5,29.1,"97,618","(32.326638797, -106.789465579)",UNHBEH,OBESITY,3539380,,Obesity
2016,NC,North Carolin,Wilmington,City,BRFSS,Unhealthy Behaviors,3774440,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.8,,,28.5,29.2,"106,476","(34.2102758569, -77.8872842368)",UNHBEH,OBESITY,3774440,,Obesity
2016,UT,Utah,Layton,City,BRFSS,Unhealthy Behaviors,4943660,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.8,,,28.4,29.1,"67,311","(41.077181614, -111.961589302)",UNHBEH,OBESITY,4943660,,Obesity
2016,WI,Wisconsin,Waukesha,City,BRFSS,Unhealthy Behaviors,5584250,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.9,,,28.5,29.2,"70,718","(43.0093332215, -88.2457679157)",UNHBEH,OBESITY,5584250,,Obesity
2016,AZ,Arizona,Tucson,City,BRFSS,Unhealthy Behaviors,477000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29,,,28.9,29.1,"520,116","(32.1567244483, -110.877085494)",UNHBEH,OBESITY,477000,,Obesity
2016,CA,California,Lancaster,City,BRFSS,Unhealthy Behaviors,640130,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29,,,28.9,29.2,"156,633","(34.6934347017, -118.175306356)",UNHBEH,OBESITY,640130,,Obesity
2016,FL,Florida,Miramar,City,BRFSS,Unhealthy Behaviors,1245975,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29,,,28.7,29.3,"122,041","(25.9773288233, -80.3357316003)",UNHBEH,OBESITY,1245975,,Obesity
2016,IL,Illinois,Champaign,City,BRFSS,Unhealthy Behaviors,1712385,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29,,,28.3,29.6,"81,055","(40.1151051361, -88.2729845986)",UNHBEH,OBESITY,1712385,,Obesity
2016,NV,Nevada,North Las Vegas,City,BRFSS,Unhealthy Behaviors,3251800,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29,,,28.9,29.2,"216,961","(36.2891993562, -115.088496088)",UNHBEH,OBESITY,3251800,,Obesity
2016,CA,California,Clovis,City,BRFSS,Unhealthy Behaviors,614218,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.1,,,28.9,29.4,"95,631","(36.8289400179, -119.68665285)",UNHBEH,OBESITY,614218,,Obesity
2016,NC,North Carolin,Charlotte,City,BRFSS,Unhealthy Behaviors,3712000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.1,,,29,29.2,"731,424","(35.2078721969, -80.8300754645)",UNHBEH,OBESITY,3712000,,Obesity
2016,AL,Alabama,Hoover,City,BRFSS,Unhealthy Behaviors,135896,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.2,,,28.9,29.6,"81,619","(33.3767602729, -86.8051937568)",UNHBEH,OBESITY,135896,,Obesity
2016,CA,California,Santa Maria,City,BRFSS,Unhealthy Behaviors,669196,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.2,,,28.8,29.5,"99,553","(34.9333735757, -120.443326954)",UNHBEH,OBESITY,669196,,Obesity
2016,OR,Oregon,Hillsboro,City,BRFSS,Unhealthy Behaviors,4134100,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.2,,,28.9,29.6,"91,611","(45.529027994, -122.937442209)",UNHBEH,OBESITY,4134100,,Obesity
2016,UT,Utah,West Valley City,City,BRFSS,Unhealthy Behaviors,4983470,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.2,,,29,29.4,"129,480","(40.6887696962, -112.011667394)",UNHBEH,OBESITY,4983470,,Obesity
2016,WY,Wyoming,Cheyenne,City,BRFSS,Unhealthy Behaviors,5613900,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.2,,,28.8,29.5,"59,466","(41.1460804265, -104.789064332)",UNHBEH,OBESITY,5613900,,Obesity
2016,CA,California,Bakersfield,City,BRFSS,Unhealthy Behaviors,603526,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.3,,,29.2,29.5,"347,483","(35.3513302855, -119.029786003)",UNHBEH,OBESITY,603526,,Obesity
2016,CA,California,Palmdale,City,BRFSS,Unhealthy Behaviors,655156,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.3,,,29.2,29.5,"152,750","(34.5944899803, -118.105772328)",UNHBEH,OBESITY,655156,,Obesity
2016,PA,Pennsylvania,Philadelphia,City,BRFSS,Unhealthy Behaviors,4260000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.3,,,29.2,29.3,"1,526,006","(40.0093147808, -75.1333888571)",UNHBEH,OBESITY,4260000,,Obesity
2016,FL,Florida,Pompano Beach,City,BRFSS,Unhealthy Behaviors,1258050,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.4,,,29.2,29.7,"99,845","(26.2428335699, -80.131245161)",UNHBEH,OBESITY,1258050,,Obesity
2016,FL,Florida,St. Petersburg,City,BRFSS,Unhealthy Behaviors,1263000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.4,,,29.3,29.6,"244,769","(27.792894971, -82.6650743239)",UNHBEH,OBESITY,1263000,,Obesity
2016,TX,Texas,McKinney,City,BRFSS,Unhealthy Behaviors,4845744,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.4,,,29.1,29.8,"131,117","(33.1988886952, -96.6677029773)",UNHBEH,OBESITY,4845744,,Obesity
2016,FL,Florida,Miami,City,BRFSS,Unhealthy Behaviors,1245000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.5,,,29.4,29.7,"399,457","(25.782295897, -80.2215647762)",UNHBEH,OBESITY,1245000,,Obesity
2016,MT,Montana,Billings,City,BRFSS,Unhealthy Behaviors,3006550,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.5,,,29.2,29.8,"104,170","(45.7893102609, -108.54882784)",UNHBEH,OBESITY,3006550,,Obesity
2016,NH,New Hampshire,Manchester,City,BRFSS,Unhealthy Behaviors,3345140,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.5,,,29.3,29.8,"109,565","(42.9844541713, -71.4445313287)",UNHBEH,OBESITY,3345140,,Obesity
2016,RI,Rhode Island,Providence,City,BRFSS,Unhealthy Behaviors,4459000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.6,,,29.4,29.8,"178,042","(41.823480533, -71.4218129335)",UNHBEH,OBESITY,4459000,,Obesity
2016,FL,Florida,Orlando,City,BRFSS,Unhealthy Behaviors,1253000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.7,,,29.6,29.9,"238,300","(28.4800646771, -81.3452411179)",UNHBEH,OBESITY,1253000,,Obesity
2016,FL,Florida,Palm Bay,City,BRFSS,Unhealthy Behaviors,1254000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.7,,,29.4,30,"103,190","(27.9838255249, -80.6666722846)",UNHBEH,OBESITY,1254000,,Obesity
2016,MN,Minnesota,Duluth,City,BRFSS,Unhealthy Behaviors,2717000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.7,,,29.4,30.1,"86,265","(46.7854703427, -92.1342013763)",UNHBEH,OBESITY,2717000,,Obesity
2016,MN,Minnesota,St. Paul,City,BRFSS,Unhealthy Behaviors,2758000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.7,,,29.6,29.8,"285,068","(44.9477402558, -93.1039958305)",UNHBEH,OBESITY,2758000,,Obesity
2016,TN,Tennessee,Murfreesboro,City,BRFSS,Unhealthy Behaviors,4751560,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.7,,,29.3,30.1,"108,755","(35.850778195, -86.408628238)",UNHBEH,OBESITY,4751560,,Obesity
2016,AZ,Arizona,Glendale,City,BRFSS,Unhealthy Behaviors,427820,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.8,,,29.6,29.9,"226,721","(33.5796123089, -112.225306421)",UNHBEH,OBESITY,427820,,Obesity
2016,AR,Arkansas,Fayetteville,City,BRFSS,Unhealthy Behaviors,523290,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.8,,,29.2,30.3,"73,580","(36.0712117312, -94.1659600436)",UNHBEH,OBESITY,523290,,Obesity
2016,CA,California,Hawthorne,City,BRFSS,Unhealthy Behaviors,632548,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.8,,,29.5,30,"84,293","(33.914667701, -118.347667728)",UNHBEH,OBESITY,632548,,Obesity
2016,CA,California,Turlock,City,BRFSS,Unhealthy Behaviors,680812,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.8,,,29.4,30.2,"68,549","(37.5052158271, -120.858762412)",UNHBEH,OBESITY,680812,,Obesity
2016,AZ,Arizona,Avondale,City,BRFSS,Unhealthy Behaviors,404720,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.9,,,29.7,30.2,"76,238","(33.3858367405, -112.323626619)",UNHBEH,OBESITY,404720,,Obesity
2016,CA,California,Hesperia,City,BRFSS,Unhealthy Behaviors,633434,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.9,,,29.6,30.1,"90,173","(34.3973476773, -117.314392219)",UNHBEH,OBESITY,633434,,Obesity
2016,VA,Virginia,Lynchburg,City,BRFSS,Unhealthy Behaviors,5147672,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.9,,,29.5,30.4,"75,568","(37.4004163016, -79.1911081)",UNHBEH,OBESITY,5147672,,Obesity
2016,CA,California,Antioch,City,BRFSS,Unhealthy Behaviors,602252,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30,,,29.7,30.2,"102,372","(37.9777042922, -121.796606971)",UNHBEH,OBESITY,602252,,Obesity
2016,CA,California,Manteca,City,BRFSS,Unhealthy Behaviors,645484,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30,,,29.7,30.3,"67,096","(37.7961925102, -121.231230612)",UNHBEH,OBESITY,645484,,Obesity
2016,CO,Colorado,Pueblo,City,BRFSS,Unhealthy Behaviors,862000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30,,,29.8,30.2,"106,595","(38.2733957251, -104.612001218)",UNHBEH,OBESITY,862000,,Obesity
2016,OK,Oklahoma,Norman,City,BRFSS,Unhealthy Behaviors,4052500,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30,,,29.6,30.4,"110,925","(35.2335032647, -97.3470413838)",UNHBEH,OBESITY,4052500,,Obesity
2016,PA,Pennsylvania,Pittsburgh,City,BRFSS,Unhealthy Behaviors,4261000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30,,,29.8,30.2,"305,704","(40.4396297486, -79.9762614995)",UNHBEH,OBESITY,4261000,,Obesity
2016,AZ,Arizona,Phoenix,City,BRFSS,Unhealthy Behaviors,455000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.1,,,30.1,30.2,"1,445,632","(33.5724138695, -112.088995222)",UNHBEH,OBESITY,455000,,Obesity
2016,WA,Washington,Spokane Valley,City,BRFSS,Unhealthy Behaviors,5367167,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.1,,,29.8,30.4,"89,755","(47.662556574, -117.234571922)",UNHBEH,OBESITY,5367167,,Obesity
2016,FL,Florida,Hialeah,City,BRFSS,Unhealthy Behaviors,1230000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.2,,,30,30.4,"224,669","(25.869626948, -80.3045294666)",UNHBEH,OBESITY,1230000,,Obesity
2016,WI,Wisconsin,Appleton,City,BRFSS,Unhealthy Behaviors,5502375,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.2,,,29.8,30.5,"72,623","(44.2776987457, -88.3897664444)",UNHBEH,OBESITY,5502375,,Obesity
2016,CA,California,Hemet,City,BRFSS,Unhealthy Behaviors,633182,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.3,,,30.1,30.5,"78,657","(33.7352277311, -116.994605005)",UNHBEH,OBESITY,633182,,Obesity
2016,OK,Oklahoma,Tulsa,City,BRFSS,Unhealthy Behaviors,4075000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.3,,,30.2,30.4,"391,906","(36.1284213425, -95.9036195464)",UNHBEH,OBESITY,4075000,,Obesity
2016,CT,Connecticut,New Britain,City,BRFSS,Unhealthy Behaviors,950370,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.4,,,30.2,30.7,"73,206","(41.675922654, -72.7861630705)",UNHBEH,OBESITY,950370,,Obesity
2016,CA,California,Rialto,City,BRFSS,Unhealthy Behaviors,660466,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.5,,,30.3,30.7,"99,171","(34.1128158089, -117.388535978)",UNHBEH,OBESITY,660466,,Obesity
2016,CA,California,South Gate,City,BRFSS,Unhealthy Behaviors,673080,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.5,,,30.2,30.8,"94,396","(33.9447322664, -118.192550525)",UNHBEH,OBESITY,673080,,Obesity
2016,CA,California,Stockton,City,BRFSS,Unhealthy Behaviors,675000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.5,,,30.3,30.6,"291,707","(37.9766322679, -121.311121669)",UNHBEH,OBESITY,675000,,Obesity
2016,NY,New York,Mount Vernon,City,BRFSS,Unhealthy Behaviors,3649121,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.5,,,30.2,30.8,"67,292","(40.9136008569, -73.8291001676)",UNHBEH,OBESITY,3649121,,Obesity
2016,TX,Texas,Wichita Falls,City,BRFSS,Unhealthy Behaviors,4879000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.5,,,30.2,30.7,"104,553","(33.9072739838, -98.5292981697)",UNHBEH,OBESITY,4879000,,Obesity
2016,FL,Florida,Port St. Lucie,City,BRFSS,Unhealthy Behaviors,1258715,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.6,,,30.3,30.9,"164,603","(27.2808680308, -80.3832154574)",UNHBEH,OBESITY,1258715,,Obesity
2016,MA,Massachusetts,Fall River,City,BRFSS,Unhealthy Behaviors,2523000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.6,,,30.3,30.8,"88,857","(41.7139907598, -71.0996396919)",UNHBEH,OBESITY,2523000,,Obesity
2016,RI,Rhode Island,Pawtucket,City,BRFSS,Unhealthy Behaviors,4454640,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.6,,,30.3,30.8,"71,148","(41.8744534517, -71.3743580803)",UNHBEH,OBESITY,4454640,,Obesity
2016,TX,Texas,Carrollton,City,BRFSS,Unhealthy Behaviors,4813024,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.6,,,30.3,30.9,"119,097","(32.988438459, -96.900137433)",UNHBEH,OBESITY,4813024,,Obesity
2016,TX,Texas,Irving,City,BRFSS,Unhealthy Behaviors,4837000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.6,,,30.5,30.8,"216,290","(32.8583808131, -96.9703058323)",UNHBEH,OBESITY,4837000,,Obesity
2016,WA,Washington,Spokane,City,BRFSS,Unhealthy Behaviors,5367000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.6,,,30.4,30.8,"208,916","(47.6736243259, -117.415973291)",UNHBEH,OBESITY,5367000,,Obesity
2016,CA,California,Victorville,City,BRFSS,Unhealthy Behaviors,682590,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.7,,,30.4,30.9,"115,903","(34.5277691103, -117.353855136)",UNHBEH,OBESITY,682590,,Obesity
2016,NC,North Carolin,Durham,City,BRFSS,Unhealthy Behaviors,3719000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.7,,,30.5,30.9,"228,330","(35.9809147402, -78.9059161097)",UNHBEH,OBESITY,3719000,,Obesity
2016,CA,California,Salinas,City,BRFSS,Unhealthy Behaviors,664224,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.8,,,30.5,31,"150,441","(36.6889174321, -121.631811961)",UNHBEH,OBESITY,664224,,Obesity
2016,OK,Oklahoma,Lawton,City,BRFSS,Unhealthy Behaviors,4041850,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.8,,,30.5,31,"96,867","(34.6170564899, -98.4203934803)",UNHBEH,OBESITY,4041850,,Obesity
2016,MI,Michigan,Sterling Heights,City,BRFSS,Unhealthy Behaviors,2676460,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.9,,,30.6,31.2,"129,699","(42.580985283, -83.0303680858)",UNHBEH,OBESITY,2676460,,Obesity
2016,TX,Texas,San Angelo,City,BRFSS,Unhealthy Behaviors,4864472,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.9,,,30.6,31.2,"93,200","(31.440468746, -100.452243142)",UNHBEH,OBESITY,4864472,,Obesity
2016,CA,California,Indio,City,BRFSS,Unhealthy Behaviors,636448,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31,,,30.7,31.4,"76,036","(33.7298067837, -116.237258141)",UNHBEH,OBESITY,636448,,Obesity
2016,NY,New York,Albany,City,BRFSS,Unhealthy Behaviors,3601000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31,,,30.7,31.3,"97,856","(42.6663969604, -73.7986826267)",UNHBEH,OBESITY,3601000,,Obesity
2016,TX,Texas,Denton,City,BRFSS,Unhealthy Behaviors,4819972,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.1,,,30.8,31.5,"113,383","(33.2156160443, -97.1412438684)",UNHBEH,OBESITY,4819972,,Obesity
2016,WA,Washington,Vancouver,City,BRFSS,Unhealthy Behaviors,5374060,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.1,,,30.9,31.3,"161,791","(45.6357172365, -122.598539476)",UNHBEH,OBESITY,5374060,,Obesity
2016,CA,California,Moreno Valley,City,BRFSS,Unhealthy Behaviors,649270,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.2,,,31,31.3,"193,365","(33.9244314112, -117.204501895)",UNHBEH,OBESITY,649270,,Obesity
2016,MO,Missouri,Independence,City,BRFSS,Unhealthy Behaviors,2935000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.2,,,30.9,31.4,"116,830","(39.0870794771, -94.3502748237)",UNHBEH,OBESITY,2935000,,Obesity
2016,TX,Texas,Edinburg,City,BRFSS,Unhealthy Behaviors,4822660,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.2,,,30.6,31.7,"77,100","(26.3155843974, -98.1637130371)",UNHBEH,OBESITY,4822660,,Obesity
2016,TX,Texas,League City,City,BRFSS,Unhealthy Behaviors,4841980,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.2,,,30.7,31.7,"83,560","(29.4872995808, -95.1089858945)",UNHBEH,OBESITY,4841980,,Obesity
2016,TX,Texas,Mission,City,BRFSS,Unhealthy Behaviors,4848768,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.2,,,30.8,31.6,"77,058","(26.2033406464, -98.322770513)",UNHBEH,OBESITY,4848768,,Obesity
2016,CA,California,Modesto,City,BRFSS,Unhealthy Behaviors,648354,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.3,,,31.1,31.5,"201,165","(37.6615478221, -120.988548061)",UNHBEH,OBESITY,648354,,Obesity
2016,FL,Florida,Jacksonville,City,BRFSS,Unhealthy Behaviors,1235000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.3,,,31.2,31.4,"821,784","(30.3319820139, -81.6752266207)",UNHBEH,OBESITY,1235000,,Obesity
2016,KS,Kansas,Wichita,City,BRFSS,Unhealthy Behaviors,2079000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.3,,,31.2,31.4,"382,368","(37.690561478, -97.3429366807)",UNHBEH,OBESITY,2079000,,Obesity
2016,MO,Missouri,O'Fallon,City,BRFSS,Unhealthy Behaviors,2954074,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.4,,,31,31.8,"79,329","(38.7852244161, -90.7176856736)",UNHBEH,OBESITY,2954074,,Obesity
